227 	 1 	 1 	 2 	 2 	 2 	 2 	 3 	 1 	 2 	 0.010537
299 	 1 	 2 	 1 	 2 	 2 	 2 	 3 	 2 	 1 	 0.010537
509 	 2 	 1 	 1 	 2 	 2 	 2 	 2 	 1 	 3 	 0.010537
510 	 2 	 1 	 1 	 2 	 2 	 2 	 2 	 3 	 1 	 0.010537
320 	 1 	 2 	 3 	 1 	 0 	 1 	 0 	 2 	 2 	 0.010433
524 	 2 	 1 	 3 	 0 	 1 	 1 	 2 	 0 	 2 	 0.010433
448 	 2 	 0 	 2 	 2 	 2 	 4 	 2 	 2 	 4 	 0.010244
95 	 0 	 2 	 2 	 2 	 2 	 4 	 2 	 2 	 4 	 0.010244
201 	 1 	 1 	 2 	 1 	 2 	 3 	 2 	 3 	 5 	 0.010049
218 	 1 	 1 	 2 	 2 	 1 	 3 	 3 	 2 	 5 	 0.010049
405 	 2 	 0 	 2 	 0 	 2 	 2 	 2 	 2 	 0 	 0.010039
637 	 2 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 2 	 0.010039
437 	 2 	 0 	 2 	 2 	 2 	 0 	 0 	 2 	 2 	 0.010039
72 	 0 	 2 	 2 	 2 	 0 	 2 	 2 	 2 	 0 	 0.010039
84 	 0 	 2 	 2 	 2 	 2 	 0 	 2 	 0 	 2 	 0.010039
617 	 2 	 2 	 0 	 0 	 2 	 2 	 2 	 0 	 2 	 0.010039
64 	 0 	 2 	 2 	 1 	 2 	 1 	 1 	 2 	 1 	 0.010039
641 	 2 	 2 	 0 	 2 	 1 	 1 	 2 	 1 	 1 	 0.010039
60 	 0 	 2 	 2 	 1 	 1 	 2 	 1 	 1 	 2 	 0.010039
413 	 2 	 0 	 2 	 1 	 1 	 2 	 1 	 1 	 2 	 0.010039
429 	 2 	 0 	 2 	 2 	 1 	 1 	 2 	 1 	 1 	 0.010039
629 	 2 	 2 	 0 	 1 	 2 	 1 	 1 	 2 	 1 	 0.010039
418 	 2 	 0 	 2 	 1 	 2 	 1 	 3 	 2 	 1 	 -0.009659
417 	 2 	 0 	 2 	 1 	 2 	 1 	 1 	 2 	 3 	 -0.009659
626 	 2 	 2 	 0 	 1 	 1 	 2 	 3 	 1 	 2 	 -0.009659
625 	 2 	 2 	 0 	 1 	 1 	 2 	 1 	 3 	 2 	 -0.009659
76 	 0 	 2 	 2 	 2 	 1 	 1 	 2 	 1 	 3 	 -0.009659
77 	 0 	 2 	 2 	 2 	 1 	 1 	 2 	 3 	 1 	 -0.009659
613 	 2 	 1 	 3 	 2 	 2 	 4 	 4 	 3 	 7 	 0.009481
401 	 1 	 2 	 3 	 2 	 2 	 4 	 3 	 4 	 7 	 0.009481
307 	 1 	 2 	 1 	 2 	 2 	 4 	 3 	 2 	 3 	 0.009228
517 	 2 	 1 	 1 	 2 	 2 	 4 	 2 	 3 	 3 	 0.009228
810 	 2 	 2 	 4 	 1 	 2 	 3 	 1 	 2 	 3 	 0.009199
838 	 2 	 2 	 4 	 2 	 1 	 3 	 2 	 1 	 3 	 0.009199
83 	 0 	 2 	 2 	 2 	 1 	 3 	 2 	 3 	 5 	 0.009173
424 	 2 	 0 	 2 	 1 	 2 	 3 	 3 	 2 	 5 	 0.009173
431 	 2 	 0 	 2 	 2 	 1 	 1 	 4 	 1 	 3 	 0.008907
62 	 0 	 2 	 2 	 1 	 1 	 2 	 1 	 3 	 4 	 0.008907
631 	 2 	 2 	 0 	 1 	 2 	 1 	 3 	 4 	 1 	 0.008907
66 	 0 	 2 	 2 	 1 	 2 	 1 	 1 	 4 	 3 	 0.008907
836 	 2 	 2 	 4 	 2 	 1 	 3 	 0 	 3 	 3 	 0.008907
813 	 2 	 2 	 4 	 1 	 2 	 3 	 3 	 0 	 3 	 0.008907
643 	 2 	 2 	 0 	 2 	 1 	 1 	 4 	 3 	 1 	 0.008907
415 	 2 	 0 	 2 	 1 	 1 	 2 	 3 	 1 	 4 	 0.008907
234 	 1 	 1 	 2 	 2 	 2 	 4 	 1 	 3 	 4 	 0.008872
